,Sum of AGE,Sum of Inventory LBS,Sum of Inventory Pallets,ITEM_NUMBER,LOT_NO,QC_GRADE,PRODUCTION_PLANT,SPEC,WHSE_CODE,SUBLOT_NO,ALLOCATED_ORDER_NUM,JOINER
6709,40,1322.76,0,310015,1052511214,101,ID002,3117A-3123A-9999A-9999E,ID010,300982720,,ID010310015ID0021013117A-3123A-9999A-9999E1052511214300982720
6730,40,2089.0,1,310086,1052511233,101,ID002,3139A-3140A-9999A,ID010,300982534,,ID010310086ID0021013139A-3140A-9999A1052511233300982534
6731,40,2036.0,1,310086,1052511233,101,ID002,3139A-3140A-9999A,ID010,300982535,,ID010310086ID0021013139A-3140A-9999A1052511233300982535
6732,40,2150.0,1,310086,1052511233,101,ID002,3139A-3140A-9999A,ID010,300982536,,ID010310086ID0021013139A-3140A-9999A1052511233300982536
6733,40,2141.0,1,310086,1052511233,101,ID002,3139A-3140A-9999A,ID010,300982537,,ID010310086ID0021013139A-3140A-9999A1052511233300982537
6734,40,2092.0,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982546,,ID010310086ID0021013139A-3140A-9999A1052511234300982546
6735,40,2211.0,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982547,,ID010310086ID0021013139A-3140A-9999A1052511234300982547
6736,40,2143.0,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982548,,ID010310086ID0021013139A-3140A-9999A1052511234300982548
6737,40,2131.0,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982549,,ID010310086ID0021013139A-3140A-9999A1052511234300982549
6738,40,2157.0,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982550,,ID010310086ID0021013139A-3140A-9999A1052511234300982550
6739,40,2139.0,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982551,,ID010310086ID0021013139A-3140A-9999A1052511234300982551
6740,40,2067.0,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982552,,ID010310086ID0021013139A-3140A-9999A1052511234300982552
6741,40,2228.0,1,310086,1052511234,101,ID002,3139A-3140A-9999A,ID010,300982560,,ID010310086ID0021013139A-3140A-9999A1052511234300982560
6742,40,2129.0,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982602,,ID010310086ID0021013139A-3140A-9999A1052511235300982602
6743,40,2080.0,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982603,,ID010310086ID0021013139A-3140A-9999A1052511235300982603
6744,40,2196.0,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982604,,ID010310086ID0021013139A-3140A-9999A1052511235300982604
6745,40,2066.0,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982605,,ID010310086ID0021013139A-3140A-9999A1052511235300982605
6746,40,2221.0,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982606,,ID010310086ID0021013139A-3140A-9999A1052511235300982606
6747,40,2130.0,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982607,,ID010310086ID0021013139A-3140A-9999A1052511235300982607
6748,40,2136.0,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982652,,ID010310086ID0021013139A-3140A-9999A1052511235300982652
6749,40,2113.0,1,310086,1052511235,101,ID002,3139A-3140A-9999A,ID010,300982654,,ID010310086ID0021013139A-3140A-9999A1052511235300982654
6750,40,55.115,0,310724,1012511201,101,WA002,3040A-3043A-3053A-9999A-9999E,WA007,300981139,,WA007310724WA0021013040A-3043A-3053A-9999A-9999E1012511201300981139
6751,40,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300981623,,WA007310724WA0021013040A-9999A1012511205300981623
6752,40,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300981624,,WA007310724WA0021013040A-9999A1012511205300981624
6753,40,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300981625,,WA007310724WA0021013040A-9999A1012511205300981625
6754,40,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300981626,,WA007310724WA0021013040A-9999A1012511205300981626
6755,40,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300981627,,WA007310724WA0021013040A-9999A1012511205300981627
6756,40,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300982222,,WA007310724WA0021013040A-9999A1012511205300982222
6757,40,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300982223,,WA007310724WA0021013040A-9999A1012511205300982223
6758,40,2755.75,1,310724,1012511205,101,WA002,3040A-9999A,WA007,300982225,,WA007310724WA0021013040A-9999A1012511205300982225
6779,40,2755.75,1,310726,1022511254,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300982638,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022511254300982638
6780,40,2755.75,1,310726,1022511254,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300982672,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022511254300982672
6781,40,2755.75,1,310726,1022511254,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300982673,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022511254300982673
6782,40,2755.75,1,310726,1022511254,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300982674,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022511254300982674
6783,40,2755.75,1,310726,1022511255,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300982842,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022511255300982842
6784,40,2755.75,1,310726,1022511255,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300982843,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022511255300982843
6785,40,2755.75,1,310726,1022511255,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300982930,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022511255300982930
6786,40,2755.75,1,310726,1022511255,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300983069,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022511255300983069
6787,40,2755.75,1,310726,1022511255,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300983070,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022511255300983070
6788,40,2755.75,1,310726,1022511255,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300983079,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022511255300983079
6789,40,2755.75,1,310726,1022511255,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300983162,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022511255300983162
6790,40,2755.75,1,310726,1022511255,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E,WA007,300983163,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999C-9999CS-9999E1022511255300983163
6791,40,2755.75,1,310726,1022511256,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983164,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022511256300983164
6792,40,2755.75,1,310726,1022511256,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983165,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022511256300983165
6793,40,2755.75,1,310726,1022511256,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983166,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022511256300983166
6794,40,2755.75,1,310726,1022511256,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983168,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022511256300983168
6795,40,2755.75,1,310726,1022511256,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983176,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022511256300983176
6796,40,2755.75,1,310726,1022511256,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983238,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022511256300983238
6797,40,2755.75,1,310726,1022511256,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983239,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022511256300983239
6798,40,2755.75,1,310726,1022511256,101,WA003,3005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983240,233244-1-1-101,WA007310726WA0031013005WGUM-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999C-9999CS-9999E1022511256300983240
6799,40,2755.75,1,310726,1022511257,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E,WA007,300983246,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E1022511257300983246
6800,40,2755.75,1,310726,1022511257,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E,WA007,300983251,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E1022511257300983251
6801,40,2755.75,1,310726,1022511257,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E,WA007,300983252,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E1022511257300983252
6802,40,2755.75,1,310726,1022511257,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E,WA007,300983253,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E1022511257300983253
6803,40,2755.75,1,310726,1022511257,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E,WA007,300983295,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E1022511257300983295
6804,40,2755.75,1,310726,1022511257,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E,WA007,300983296,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E1022511257300983296
6805,40,2755.75,1,310726,1022511257,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E,WA007,300983297,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E1022511257300983297
6806,40,2755.75,1,310726,1022511257,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E,WA007,300983298,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-9999A-9999C-9999CS-9999E1022511257300983298
6807,40,2755.75,1,310726,1022511258,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983367,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E1022511258300983367
6808,40,2755.75,1,310726,1022511258,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983368,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E1022511258300983368
6809,40,2755.75,1,310726,1022511258,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983369,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E1022511258300983369
6810,40,2755.75,1,310726,1022511258,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983370,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E1022511258300983370
6811,40,2755.75,1,310726,1022511258,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983409,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E1022511258300983409
6812,40,2755.75,1,310726,1022511258,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983410,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E1022511258300983410
6813,40,2755.75,1,310726,1022511258,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983411,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E1022511258300983411
6814,40,2755.75,1,310726,1022511258,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983412,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E1022511258300983412
6815,40,2755.75,1,310726,1022511259,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983413,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E1022511259300983413
6816,40,2755.75,1,310726,1022511259,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983414,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E1022511259300983414
6817,40,2755.75,1,310726,1022511259,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983416,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E1022511259300983416
6818,40,2755.75,1,310726,1022511259,101,WA003,3002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E,WA007,300983417,233244-1-1-101,WA007310726WA0031013002A-3005WGUM-3007DRYGUM-3007FO-3007S-3015A-3025S-3035A-9999A-9999C-9999CS-9999E1022511259300983417
6819,41,2755.75,1,310002,1002511103,102,WA001,9999A,TX001,300980647,232811-1-2-102,TX001310002WA0011029999A1002511103300980647
6820,41,2755.75,1,310002,1002511103,102,WA001,9999A,TX001,300980648,232811-1-2-102,TX001310002WA0011029999A1002511103300980648
6821,41,2755.75,1,310002,1002511103,102,WA001,9999A,TX001,300980649,232811-1-2-102,TX001310002WA0011029999A1002511103300980649
6822,41,2755.75,1,310015,1052511102,101,ID002,3117A-3123A-9999A-9999E,TX001,300979825,233089-1-3-112,TX001310015ID0021013117A-3123A-9999A-9999E1052511102300979825
6823,41,2755.75,1,310015,1052511102,101,ID002,3117A-3123A-9999A-9999E,TX001,300979826,233089-1-3-112,TX001310015ID0021013117A-3123A-9999A-9999E1052511102300979826
6824,41,2755.75,1,310015,1052511102,101,ID002,3117A-3123A-9999A-9999E,TX001,300979827,233089-1-3-112,TX001310015ID0021013117A-3123A-9999A-9999E1052511102300979827
6825,41,2755.75,1,310015,1052511102,101,ID002,3117A-3123A-9999A-9999E,TX001,300979828,233089-1-3-112,TX001310015ID0021013117A-3123A-9999A-9999E1052511102300979828
6826,41,2755.75,1,310015,1052511102,101,ID002,3117A-3123A-9999A-9999E,TX001,300979844,233089-1-3-112,TX001310015ID0021013117A-3123A-9999A-9999E1052511102300979844
6827,41,2755.75,1,310015,1052511102,101,ID002,3117A-3123A-9999A-9999E,TX001,300979845,233089-1-3-112,TX001310015ID0021013117A-3123A-9999A-9999E1052511102300979845
6828,41,2755.75,1,310015,1052511102,101,ID002,3117A-3123A-9999A-9999E,TX001,300979846,233089-1-3-112,TX001310015ID0021013117A-3123A-9999A-9999E1052511102300979846
6829,41,2755.75,1,310015,1052511102,101,ID002,3117A-3123A-9999A-9999E,TX001,300979847,233089-1-3-112,TX001310015ID0021013117A-3123A-9999A-9999E1052511102300979847
6830,41,2755.75,1,310015,1052511103,101,ID002,3117A-9999A,TX001,300979887,233491-1-1-105,TX001310015ID0021013117A-9999A1052511103300979887
6831,41,2755.75,1,310015,1052511104,101,ID002,3117A-9999A,TX001,300979943,233487-1-1-101,TX001310015ID0021013117A-9999A1052511104300979943
6832,41,2755.75,1,310015,1052511104,101,ID002,3117A-9999A,TX001,300979944,233487-1-1-101,TX001310015ID0021013117A-9999A1052511104300979944
6833,41,2755.75,1,310015,1052511104,101,ID002,3117A-9999A,TX001,300979945,233487-1-1-101,TX001310015ID0021013117A-9999A1052511104300979945
6834,41,2755.75,1,310015,1052511104,101,ID002,3117A-9999A,TX001,300979948,233487-1-1-101,TX001310015ID0021013117A-9999A1052511104300979948
6835,41,2755.75,1,310015,1052511104,101,ID002,3117A-9999A,TX001,300979949,233487-1-1-101,TX001310015ID0021013117A-9999A1052511104300979949
6836,41,2755.75,1,310015,1052511104,101,ID002,3117A-9999A,TX001,300979950,233487-1-1-101,TX001310015ID0021013117A-9999A1052511104300979950
6837,41,2755.75,1,310015,1052511104,101,ID002,3117A-9999A,TX001,300979952,233487-1-1-101,TX001310015ID0021013117A-9999A1052511104300979952
6838,41,2755.75,1,310015,1052511104,101,ID002,3117A-9999A,TX001,300979955,233487-1-1-101,TX001310015ID0021013117A-9999A1052511104300979955
6839,41,2755.75,1,310015,1052511105,101,ID002,3117A-3123A-9999A-9999E,TX001,300980027,233089-1-3-112,TX001310015ID0021013117A-3123A-9999A-9999E1052511105300980027
6840,41,2755.75,1,310015,1052511105,101,ID002,3117A-3123A-9999A-9999E,TX001,300980043,233089-1-3-112,TX001310015ID0021013117A-3123A-9999A-9999E1052511105300980043
6841,41,2755.75,1,310015,1052511105,101,ID002,3117A-3123A-9999A-9999E,TX001,300980049,233089-1-3-112,TX001310015ID0021013117A-3123A-9999A-9999E1052511105300980049
6842,41,2755.75,1,310015,1052511105,101,ID002,3117A-3123A-9999A-9999E,TX001,300980050,233089-1-3-112,TX001310015ID0021013117A-3123A-9999A-9999E1052511105300980050
6843,41,2755.75,1,310015,1052511105,101,ID002,3117A-3123A-9999A-9999E,TX001,300980055,233089-1-3-112,TX001310015ID0021013117A-3123A-9999A-9999E1052511105300980055
6844,41,2755.75,1,310015,1052511105,101,ID002,3117A-3123A-9999A-9999E,TX001,300980065,233089-1-3-112,TX001310015ID0021013117A-3123A-9999A-9999E1052511105300980065
6845,41,2755.75,1,310015,1052511108,101,ID002,3117A-3123A-9999A-9999E,TX001,300980925,233491-1-1-102,TX001310015ID0021013117A-3123A-9999A-9999E1052511108300980925
6846,41,2755.75,1,310724,1012511104,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,300980200,232935-1-3-103,WA007310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012511104300980200
6847,41,2755.75,1,310724,1012511104,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,300980201,232935-1-3-103,WA007310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012511104300980201
6848,41,2755.75,1,310724,1012511104,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,300980242,232935-1-3-103,WA007310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012511104300980242
6849,41,2755.75,1,310724,1012511104,101,WA002,3040A-3043A-3045A-3053A-3055A-9999A-9999E,WA007,300980243,232935-1-3-103,WA007310724WA0021013040A-3043A-3045A-3053A-3055A-9999A-9999E1012511104300980243
6850,41,2755.75,1,310724,1012511105,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,300980244,232935-1-3-103,WA007310724WA0021013040A-3045A-3053A-3055A-9999A-9999E1012511105300980244
6851,41,2755.75,1,310724,1012511105,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,300980245,232935-1-3-103,WA007310724WA0021013040A-3045A-3053A-3055A-9999A-9999E1012511105300980245
6852,41,2755.75,1,310724,1012511105,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,300980246,232935-1-3-103,WA007310724WA0021013040A-3045A-3053A-3055A-9999A-9999E1012511105300980246
6853,41,2755.75,1,310724,1012511105,101,WA002,3040A-3045A-3053A-3055A-9999A-9999E,WA007,300980247,232935-1-3-103,WA007310724WA0021013040A-3045A-3053A-3055A-9999A-9999E1012511105300980247
