Approved Plant 1,Approved Plant 2,Approved Plant 3,Demand Type,Grade,Sum of Max Age at Time of Shipment,Item#,Order#,Sum of Ordered LBS,Sum of Ordered Pallets,Ship Date,Shipping Warehouse Code,Spec,Request Date,Actual Ship Date,Order Date
ID002,WA001,"",Order,101,120,310015,233528-1-1-109,43486,15.780096162569173,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,2025-06-27 00:00:00,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-110,441,0.16002903020956183,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,,2025-06-03 00:00:00
ID002,WA001,"",Order,101,120,310015,233528-1-1-110,43651,15.839970969790437,2025-06-15 00:00:00,TX001,3123A,2025-06-15 00:00:00,2025-06-27 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233529-1-2-102,24085,8.739907466207022,2025-07-01 00:00:00,MEX002,9999A,2025-06-30 00:00:00,2025-06-12 00:00:00,2025-06-10 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-101,41336,14.999909280595118,2025-06-19 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-19 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-102,41336,14.999909280595118,2025-06-19 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-19 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-103,41336,14.999909280595118,2025-06-20 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-20 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-104,41336,14.999909280595118,2025-06-20 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-20 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-105,41336,14.999909280595118,2025-06-20 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-20 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-106,41336,14.999909280595118,2025-06-23 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-23 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-107,55,0.019958269073754874,2025-06-23 00:00:00,ID002,9999A,2025-06-29 00:00:00,,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-107,41281,14.979951011521363,2025-06-23 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-23 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-108,55,0.019958269073754874,2025-06-23 00:00:00,ID002,9999A,2025-06-29 00:00:00,,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-108,41281,14.979951011521363,2025-06-23 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-23 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-109,41336,14.999909280595118,2025-06-24 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-24 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-110,41336,14.999909280595118,2025-06-24 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-24 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-111,41336,14.999909280595118,2025-06-24 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-25 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-112,41336,14.999909280595118,2025-06-25 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-24 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-113,41336,14.999909280595118,2025-06-25 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-25 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-114,41336,14.999909280595118,2025-06-25 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-25 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-115,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-26 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-116,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-26 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-117,41336,14.999909280595118,2025-06-30 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-30 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-118,55,0.019958269073754874,2025-06-27 00:00:00,ID002,9999A,2025-06-29 00:00:00,,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-118,41281,14.979951011521363,2025-06-27 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-27 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-119,41336,14.999909280595118,2025-06-27 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-27 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-120,41336,14.999909280595118,2025-06-30 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-30 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-121,41336,14.999909280595118,2025-06-30 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-30 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-122,41336,14.999909280595118,2025-06-30 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-06-30 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-123,41336,14.999909280595118,2025-06-30 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-07-01 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-124,41336,14.999909280595118,2025-07-02 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-07-02 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-125,41336,14.999909280595118,2025-07-01 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-07-01 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-126,41336,14.999909280595118,2025-07-07 00:00:00,ID002,9999A,2025-06-29 00:00:00,,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-127,41336,14.999909280595118,2025-07-03 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-07-03 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-128,41336,14.999909280595118,2025-07-03 00:00:00,ID002,9999A,2025-06-29 00:00:00,2025-07-02 00:00:00,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-129,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A,2025-06-29 00:00:00,,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-130,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A,2025-06-29 00:00:00,,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-131,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A,2025-06-29 00:00:00,,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-132,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A,2025-06-29 00:00:00,,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-133,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A,2025-06-29 00:00:00,,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-134,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A,2025-06-29 00:00:00,,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-135,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A,2025-06-29 00:00:00,,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-136,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A,2025-06-29 00:00:00,,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-137,41336,14.999909280595118,2025-06-26 00:00:00,ID002,9999A,2025-06-29 00:00:00,,2025-06-03 00:00:00
ID002,"","",Order,102,120,310015,233533-1-1-138,41336,14.999909280595118,2025-07-03 00:00:00,ID002,9999A,2025-07-04 00:00:00,2025-07-03 00:00:00,2025-07-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233534-1-1-101,992,0.3599745985666334,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-05-30 00:00:00
ID002,WA001,"",Order,102,120,310015,233534-1-1-101,56879,20.640116120838247,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,2025-06-12 00:00:00,2025-05-30 00:00:00
ID002,WA001,"",Order,102,120,310015,233534-1-1-102,3638,1.3201487798240044,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-05-30 00:00:00
ID002,WA001,"",Order,102,120,310015,233534-1-1-102,54233,19.679941939580875,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,2025-06-11 00:00:00,2025-05-30 00:00:00
ID002,WA001,"",Order,102,120,310015,233534-1-1-103,3417,1.239952825909462,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-05-30 00:00:00
ID002,WA001,"",Order,102,120,310015,233534-1-1-103,54454,19.76013789349542,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,2025-06-11 00:00:00,2025-05-30 00:00:00
ID002,WA001,"",Order,102,120,310015,233534-1-1-104,551,0.19994556835707158,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-05-30 00:00:00
ID002,WA001,"",Order,102,120,310015,233534-1-1-104,57320,20.800145151047808,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,2025-06-27 00:00:00,2025-05-30 00:00:00
ID002,WA001,"",Order,102,120,310015,233534-1-1-105,3968,1.4398983942665335,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-05-30 00:00:00
ID002,WA001,"",Order,102,120,310015,233534-1-1-105,53902,19.559829447518823,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,2025-07-01 00:00:00,2025-05-30 00:00:00
ID002,"","",Order,101,120,310086,233538-1-1-101,41800,19,2025-06-27 00:00:00,ID010,3139A,2025-06-30 00:00:00,2025-06-20 00:00:00,2025-06-02 00:00:00
ID002,"","",Order,101,120,310086,233538-1-1-102,41800,19,2025-06-27 00:00:00,ID010,3139A,2025-06-30 00:00:00,2025-06-25 00:00:00,2025-06-02 00:00:00
ID002,"","",Order,101,120,310086,233538-1-1-103,41800,19,2025-06-27 00:00:00,ID010,3139A,2025-06-30 00:00:00,2025-06-27 00:00:00,2025-06-02 00:00:00
ID002,"","",Order,101,120,310086,233538-1-1-104,41800,19,2025-06-27 00:00:00,ID010,3139A,2025-06-30 00:00:00,2025-06-30 00:00:00,2025-06-02 00:00:00
ID002,"","",Order,101,120,310086,233538-1-1-105,41800,19,2025-06-27 00:00:00,ID010,3139A,2025-06-30 00:00:00,,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-101,551,0.19994556835707158,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-101,57320,20.800145151047808,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,2025-06-26 00:00:00,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-102,165,0.05987480722126462,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-102,57705,20.939853034564095,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,2025-06-26 00:00:00,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-103,57871,21.00009071940488,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,2025-06-26 00:00:00,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-104,110,0.03991653814750975,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-104,57761,20.960174181257372,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,2025-06-27 00:00:00,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-105,3142,1.1401614805406877,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-105,54729,19.859929238864193,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,2025-06-30 00:00:00,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-106,165,0.05987480722126462,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-106,57705,20.939853034564095,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,2025-06-30 00:00:00,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-107,110,0.03991653814750975,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-107,57761,20.960174181257372,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,2025-06-30 00:00:00,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-108,57871,21.00009071940488,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,2025-06-30 00:00:00,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-109,57871,21.00009071940488,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-110,57871,21.00009071940488,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-111,57871,21.00009071940488,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-06-02 00:00:00
ID002,WA001,"",Order,102,120,310015,233539-1-1-112,57871,21.00009071940488,2025-06-28 00:00:00,TX001,9999A,2025-06-30 00:00:00,,2025-06-02 00:00:00
WA001,"","",Order,102,120,310015,233557-1-1-101,5512,2.0001814388097614,2025-09-14 00:00:00,WA001,9999A,2025-09-15 00:00:00,,2025-06-03 00:00:00
WA001,"","",Order,102,120,310015,233563-1-1-101,41336,14.999909280595118,2025-07-18 00:00:00,WA001,9999A,2025-07-18 00:00:00,,2025-06-05 00:00:00
WA001,"","",Order,102,120,310015,233563-1-1-102,41336,14.999909280595118,2025-07-18 00:00:00,WA001,9999A,2025-07-18 00:00:00,,2025-06-05 00:00:00
WA001,"","",Order,102,120,310015,233563-1-1-103,41336,14.999909280595118,2025-07-18 00:00:00,WA001,9999A,2025-07-18 00:00:00,,2025-06-05 00:00:00
WA001,"","",Order,102,120,310015,233563-1-1-104,41336,14.999909280595118,2025-07-25 00:00:00,WA001,9999A,2025-07-25 00:00:00,,2025-06-05 00:00:00
WA001,"","",Order,102,120,310015,233563-1-1-105,41336,14.999909280595118,2025-07-25 00:00:00,WA001,9999A,2025-07-25 00:00:00,,2025-06-05 00:00:00
WA001,"","",Order,102,120,310015,233563-1-1-106,41336,14.999909280595118,2025-07-25 00:00:00,WA001,9999A,2025-07-25 00:00:00,,2025-06-05 00:00:00
WA001,"","",Order,102,120,310015,233563-1-1-107,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A,2025-07-31 00:00:00,,2025-06-05 00:00:00
WA001,"","",Order,102,120,310015,233563-1-1-108,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A,2025-07-31 00:00:00,,2025-06-05 00:00:00
WA001,"","",Order,102,120,310015,233563-1-1-109,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A,2025-07-31 00:00:00,,2025-06-05 00:00:00
WA001,"","",Order,102,120,310015,233563-1-1-110,41336,14.999909280595118,2025-07-31 00:00:00,WA001,9999A,2025-07-31 00:00:00,,2025-06-05 00:00:00
ID002,WA001,"",Order,102,120,310015,233564-1-1-101,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A,2025-07-31 00:00:00,2025-07-01 00:00:00,2025-06-23 00:00:00
ID002,WA001,"",Order,102,120,310015,233564-1-1-102,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
ID002,WA001,"",Order,102,120,310015,233564-1-1-103,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
ID002,WA001,"",Order,102,120,310015,233564-1-1-104,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
ID002,WA001,"",Order,102,120,310015,233564-1-1-105,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
ID002,WA001,"",Order,102,120,310015,233564-1-1-106,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
ID002,WA001,"",Order,102,120,310015,233564-1-1-107,57871,21.00009071940488,2025-07-29 00:00:00,TX001,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
ID002,"","",Order,102,120,310086,233565-1-1-105,50600,23,2025-07-29 00:00:00,TX001,9999A,2025-07-31 00:00:00,2025-07-01 00:00:00,2025-06-23 00:00:00
ID002,"","",Order,102,120,310086,233565-1-1-106,50600,23,2025-07-29 00:00:00,TX001,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
ID002,"","",Order,102,120,310086,233565-1-1-107,50600,23,2025-07-29 00:00:00,TX001,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
ID002,"","",Order,102,120,310086,233565-1-1-108,50600,23,2025-07-29 00:00:00,TX001,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
WA002,"","",Order,101,120,310724,233580-1-1-101,49604,18.00018143880976,2025-06-19 00:00:00,WA007,9999E,2025-06-22 00:00:00,2025-06-27 00:00:00,2025-06-10 00:00:00
WA002,"","",Order,101,120,310724,233580-1-1-102,110,0.03991653814750975,2025-06-23 00:00:00,WA007,9999E,2025-06-25 00:00:00,,2025-06-10 00:00:00
WA002,"","",Order,101,120,310724,233580-1-1-102,49493,17.959902023042726,2025-06-23 00:00:00,WA007,9999E,2025-06-25 00:00:00,2025-06-27 00:00:00,2025-06-10 00:00:00
WA002,"","",Order,101,120,310724,233580-1-1-103,49604,18.00018143880976,2025-06-26 00:00:00,WA007,9999E,2025-06-25 00:00:00,2025-06-27 00:00:00,2025-06-10 00:00:00
WA002,"","",Order,101,120,310724,233580-1-1-104,49604,18.00018143880976,2025-06-26 00:00:00,WA007,9999E,2025-06-25 00:00:00,2025-06-30 00:00:00,2025-06-10 00:00:00
WA002,"","",Order,101,120,310724,233580-1-1-105,110,0.03991653814750975,2025-06-26 00:00:00,WA007,9999E,2025-06-25 00:00:00,,2025-06-10 00:00:00
WA002,"","",Order,101,120,310724,233580-1-1-105,49493,17.959902023042726,2025-06-26 00:00:00,WA007,9999E,2025-06-25 00:00:00,2025-06-30 00:00:00,2025-06-10 00:00:00
WA002,"","",Order,101,120,310724,233580-1-1-106,49604,18.00018143880976,2025-06-26 00:00:00,WA007,9999E,2025-06-25 00:00:00,2025-07-01 00:00:00,2025-06-10 00:00:00
WA002,"","",Order,101,120,310724,233580-1-1-107,165,0.05987480722126462,2025-06-23 00:00:00,WA007,9999E,2025-06-25 00:00:00,,2025-06-10 00:00:00
WA002,"","",Order,101,120,310724,233580-1-1-107,49438,17.939943753968972,2025-06-23 00:00:00,WA007,9999E,2025-06-25 00:00:00,2025-07-01 00:00:00,2025-06-10 00:00:00
WA002,"","",Order,101,120,310724,233580-1-1-108,49604,18.00018143880976,2025-06-26 00:00:00,WA007,9999E,2025-06-25 00:00:00,2025-07-02 00:00:00,2025-06-10 00:00:00
WA002,"","",Order,101,120,310724,233580-1-1-109,49604,18.00018143880976,2025-06-26 00:00:00,WA007,9999E,2025-06-25 00:00:00,2025-07-02 00:00:00,2025-06-10 00:00:00
WA002,"","",Order,102,120,310724,233581-1-1-101,55115,20,2025-06-27 00:00:00,WA007,9999E,2025-06-15 00:00:00,,2025-06-09 00:00:00
WA001,"","",Order,102,120,310018,233583-1-1-102,5512,2.0001814388097614,2025-06-09 00:00:00,WA001,9999A,2025-06-10 00:00:00,2025-06-10 00:00:00,2025-06-09 00:00:00
ID002,"","",Order,102,120,310015,233584-1-1-101,44092,16,2025-07-09 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-13 00:00:00
ID002,"","",Order,102,120,310015,233584-1-1-102,44092,16,2025-07-09 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-13 00:00:00
ID002,"","",Order,102,120,310015,233584-1-1-103,44092,16,2025-07-09 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-13 00:00:00
ID002,"","",Order,102,120,310015,233584-1-1-104,44092,16,2025-07-09 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-13 00:00:00
ID002,"","",Order,102,120,310015,233584-1-1-105,44092,16,2025-07-09 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-13 00:00:00
ID002,"","",Order,102,120,310015,233584-1-1-106,44092,16,2025-07-09 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-13 00:00:00
ID002,"","",Order,102,120,310015,233584-1-1-107,44092,16,2025-07-09 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-13 00:00:00
ID002,"","",Order,102,120,310015,233584-1-1-108,44092,16,2025-07-09 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-13 00:00:00
ID002,"","",Order,102,120,310015,233584-1-1-109,44092,16,2025-07-09 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-13 00:00:00
ID002,"","",Order,102,120,310015,233584-1-1-110,44092,16,2025-07-09 00:00:00,ID002,9999A,2025-07-15 00:00:00,,2025-06-13 00:00:00
WA003,"","",Order,102,120,310724,233585-1-1-101,33069,12,2025-06-25 00:00:00,WA007,9999A,2025-06-15 00:00:00,2025-06-24 00:00:00,2025-06-10 00:00:00
WA003,"","",Order,102,120,310724,233585-1-1-102,33069,12,2025-06-25 00:00:00,WA007,9999A,2025-06-15 00:00:00,,2025-06-10 00:00:00
ID002,"","",Order,102,120,310015,233594-1-1-101,41336,14.999909280595118,2025-06-27 00:00:00,ID002,9999E,2025-07-01 00:00:00,2025-06-27 00:00:00,2025-06-13 00:00:00
ID002,"","",Order,102,120,310015,233594-1-1-102,41336,14.999909280595118,2025-06-27 00:00:00,ID002,9999E,2025-07-01 00:00:00,2025-06-27 00:00:00,2025-06-13 00:00:00
ID002,"","",Order,102,120,310015,233594-1-1-103,41336,14.999909280595118,2025-06-23 00:00:00,ID002,9999E,2025-07-01 00:00:00,2025-06-23 00:00:00,2025-06-13 00:00:00
ID002,"","",Order,102,120,310015,233594-1-1-104,41336,14.999909280595118,2025-06-25 00:00:00,ID002,9999E,2025-07-01 00:00:00,2025-06-25 00:00:00,2025-06-13 00:00:00
ID002,"","",Order,102,120,310015,233594-1-1-105,41336,14.999909280595118,2025-06-24 00:00:00,ID002,9999E,2025-07-01 00:00:00,2025-06-24 00:00:00,2025-06-13 00:00:00
WA002,"","",Order,102,120,310726,233595-1-1-101,276,0.1001542229882972,2025-06-20 00:00:00,WA002,9999A,2025-06-25 00:00:00,,2025-06-12 00:00:00
WA002,"","",Order,102,120,310726,233595-1-1-101,41061,14.900117935226344,2025-06-20 00:00:00,WA002,9999A,2025-06-25 00:00:00,2025-06-19 00:00:00,2025-06-12 00:00:00
WA002,"","",Order,102,120,310726,233595-1-1-102,41336,14.999909280595118,2025-06-20 00:00:00,WA002,9999A,2025-06-25 00:00:00,2025-06-20 00:00:00,2025-06-12 00:00:00
WA002,"","",Order,102,120,310726,233595-1-1-103,41336,14.999909280595118,2025-06-20 00:00:00,WA002,9999A,2025-06-25 00:00:00,2025-06-20 00:00:00,2025-06-12 00:00:00
WA002,"","",Order,102,120,310726,233595-1-1-104,1378,0.5000453597024404,2025-06-20 00:00:00,WA002,9999A,2025-06-25 00:00:00,,2025-06-12 00:00:00
WA002,"","",Order,102,120,310726,233595-1-1-104,39958,14.499863920892679,2025-06-20 00:00:00,WA002,9999A,2025-06-25 00:00:00,2025-06-20 00:00:00,2025-06-12 00:00:00
WA002,"","",Order,102,120,310726,233595-1-1-105,41336,14.999909280595118,2025-06-20 00:00:00,WA002,9999A,2025-06-25 00:00:00,2025-06-23 00:00:00,2025-06-12 00:00:00
WA002,"","",Order,102,120,310726,233595-1-1-106,41336,14.999909280595118,2025-06-20 00:00:00,WA002,9999A,2025-06-25 00:00:00,2025-06-24 00:00:00,2025-06-12 00:00:00
WA002,"","",Order,102,120,310726,233595-1-1-107,41336,14.999909280595118,2025-06-20 00:00:00,WA002,9999A,2025-06-25 00:00:00,2025-06-24 00:00:00,2025-06-12 00:00:00
WA002,"","",Order,102,120,310726,233595-1-1-108,41336,14.999909280595118,2025-06-20 00:00:00,WA002,9999A,2025-06-25 00:00:00,2025-06-24 00:00:00,2025-06-12 00:00:00
WA002,"","",Order,102,120,310726,233595-1-1-109,41336,14.999909280595118,2025-06-20 00:00:00,WA002,9999A,2025-06-25 00:00:00,2025-06-27 00:00:00,2025-06-12 00:00:00
WA002,"","",Order,102,120,310726,233595-1-1-110,441,0.16002903020956183,2025-06-30 00:00:00,WA002,9999A,2025-06-25 00:00:00,,2025-06-12 00:00:00
WA002,"","",Order,102,120,310726,233595-1-1-110,40895,14.839880250385557,2025-06-30 00:00:00,WA002,9999A,2025-06-25 00:00:00,2025-06-30 00:00:00,2025-06-12 00:00:00
WA002,"","",Order,102,120,310726,233595-1-1-111,41336,14.999909280595118,2025-06-30 00:00:00,WA002,9999A,2025-06-25 00:00:00,2025-06-30 00:00:00,2025-06-12 00:00:00
ID002,WA001,"",Order,102,120,310015,233596-1-1-101,57871,21.00009071940488,2025-07-29 00:00:00,MEX002,9999A,2025-07-31 00:00:00,2025-06-30 00:00:00,2025-06-23 00:00:00
ID002,WA001,"",Order,102,120,310015,233596-1-2-102,57871,21.00009071940488,2025-07-29 00:00:00,MEX002,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
ID002,WA001,"",Order,102,120,310015,233596-1-2-103,57871,21.00009071940488,2025-07-29 00:00:00,MEX002,9999A,2025-07-31 00:00:00,,2025-06-23 00:00:00
WA001,"","",Order,102,120,310015,233603-1-1-102,41336,14.999909280595118,2025-06-26 00:00:00,WA001,9999A,2025-06-27 00:00:00,2025-06-26 00:00:00,2025-06-13 00:00:00
WA001,"","",Order,102,120,310015,233608-1-1-101,41336,14.999909280595118,2025-07-02 00:00:00,WA001,9999A,2025-07-01 00:00:00,2025-07-02 00:00:00,2025-06-17 00:00:00
WA001,"","",Order,102,120,310015,233608-1-1-102,41336,14.999909280595118,2025-07-09 00:00:00,WA001,9999A,2025-07-09 00:00:00,,2025-06-17 00:00:00
