Order#,Ship Date,Demand Type,Item#,Approved Plant 1,Approved Plant 2,Approved Plant 3,Grade,Spec,Order Date,Sum of Ordered Pallets,tewst
233232-1-1-101,6/6/2025 0:00,Order,310724,WA002,,,102,9999E,4/10/2025 0:00,200,233232-1-1-101
233244-1-1-101,6/6/2025 0:00,Order,310726,WA003,,,102,9999E,4/22/2025 0:00,240,233244-1-1-101
233463-1-1-101,6/6/2025 0:00,Order,310015,ID002,,,102,3117A,5/20/2025 0:00,14.99990928,#N/A
233479-1-2-101,6/6/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,5.000090719,233479-1-2-101
233479-1-2-101,6/6/2025 0:00,Order,310086,ID002,,,102,9999A,5/29/2025 0:00,11,233479-1-2-101
233506-1-2-101,6/6/2025 0:00,Order,310726,WA002,,,102,9999A,5/30/2025 0:00,15.20021773,233506-1-2-101
233510-1-1-116,6/6/2025 0:00,Order,310015,ID002,,,101,3123A,6/4/2025 0:00,14.99990928,#N/A
233510-1-1-117,6/6/2025 0:00,Order,310015,ID002,,,101,3123A,6/4/2025 0:00,14.99990928,#N/A
233510-1-1-118,6/6/2025 0:00,Order,310015,ID002,,,101,3123A,6/4/2025 0:00,14.99990928,#N/A
233235-1-1-101,6/7/2025 0:00,Order,310726,WA003,,,102,9999E,4/14/2025 0:00,200,233235-1-1-101
233235-1-1-102,6/7/2025 0:00,Order,310726,WA003,,,102,9999E,4/14/2025 0:00,200,233235-1-1-102
233262-1-1-104,6/7/2025 0:00,Order,310726,WA003,,,102,9999E,4/17/2025 0:00,80,233262-1-1-104
232664-1-1-102,6/8/2025 0:00,Order,310726,WA002,,,101,3035A,3/18/2025 0:00,40,232664-1-1-102
233509-1-1-101,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-101
233509-1-1-102,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-102
233509-1-1-103,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-103
233509-1-1-104,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-104
233509-1-1-105,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-105
233509-1-1-106,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-106
233509-1-1-107,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-107
233509-1-1-108,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-108
233509-1-1-109,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-109
233509-1-1-110,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-110
233509-1-1-111,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-111
233509-1-1-112,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-112
233509-1-1-113,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-113
233509-1-1-114,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-114
233509-1-1-115,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-115
233509-1-1-116,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-116
233509-1-1-117,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-117
233509-1-1-118,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-118
233509-1-1-119,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-119
233509-1-1-120,6/8/2025 0:00,Order,310724,ID002,,,101,9999E,5/28/2025 0:00,14.99990928,233509-1-1-120
232483-1-4-113,6/9/2025 0:00,Order,310774,WA001,,,102,9999A,2/4/2025 0:00,19,#N/A
232487-1-2-109,6/9/2025 0:00,Order,310002,WA001,,,102,9999A,4/7/2025 0:00,14.99990928,#N/A
232487-1-2-110,6/9/2025 0:00,Order,310002,WA001,,,102,9999A,4/7/2025 0:00,14.99990928,#N/A
232948-1-2-103,6/9/2025 0:00,Order,310726,WA002,WA002,,101,9999E,3/17/2025 0:00,20,232948-1-2-103
233230-1-1-101,6/9/2025 0:00,Order,310015,WA001,,,101,9999A,4/25/2025 0:00,17.99981856,#N/A
233230-1-1-102,6/9/2025 0:00,Order,310015,WA001,,,101,9999A,4/25/2025 0:00,18.00018144,#N/A
233472-1-1-101,6/9/2025 0:00,Order,310724,WA003,WA002,,101,9999A,5/21/2025 0:00,18.00018144,233472-1-1-101
233472-1-1-102,6/9/2025 0:00,Order,310724,WA003,WA002,,101,9999A,5/21/2025 0:00,18.00018144,233472-1-1-102
233472-1-1-103,6/9/2025 0:00,Order,310724,WA003,WA002,,101,9999A,5/21/2025 0:00,18.00018144,233472-1-1-103
233472-1-1-104,6/9/2025 0:00,Order,310724,WA003,WA002,,101,9999A,5/21/2025 0:00,18.00018144,233472-1-1-104
233472-1-1-105,6/9/2025 0:00,Order,310724,WA003,WA002,,101,9999A,5/21/2025 0:00,18.00018144,233472-1-1-105
233472-1-1-106,6/9/2025 0:00,Order,310724,WA003,WA002,,101,9999A,5/21/2025 0:00,18.00018144,233472-1-1-106
233472-1-1-107,6/9/2025 0:00,Order,310724,WA003,WA002,,101,9999A,5/21/2025 0:00,18.00018144,233472-1-1-107
233472-1-1-108,6/9/2025 0:00,Order,310724,WA003,WA002,,101,9999A,5/21/2025 0:00,18.00018144,233472-1-1-108
233472-1-1-109,6/9/2025 0:00,Order,310724,WA003,WA002,,101,9999A,5/21/2025 0:00,18.00018144,233472-1-1-109
233472-1-1-110,6/9/2025 0:00,Order,310724,WA003,WA002,,101,9999A,5/21/2025 0:00,18.00018144,233472-1-1-110
233472-1-1-111,6/9/2025 0:00,Order,310724,WA003,WA002,,101,9999A,5/27/2025 0:00,12,233472-1-1-111
233510-1-1-101,6/9/2025 0:00,Order,310015,ID002,,,101,3123A,6/2/2025 0:00,14.99990928,#N/A
233510-1-1-119,6/9/2025 0:00,Order,310015,ID002,,,101,3123A,6/4/2025 0:00,14.99990928,#N/A
233527-1-1-101,6/9/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-102,6/9/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-103,6/9/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233583-1-1-102,6/9/2025 0:00,Order,310018,WA001,,,102,9999A,6/9/2025 0:00,2.000181439,#N/A
10016042,6/10/2025 0:00,Order,310726,,,,101,3005WGUM,5/19/2025 0:00,2.560101606,#N/A
10016042,6/10/2025 0:00,Order,310726,,,,101,9999A,5/19/2025 0:00,2.999909281,#N/A
232483-1-4-115,6/10/2025 0:00,Order,310774,WA001,,,102,9999A,2/4/2025 0:00,19,#N/A
233230-1-1-103,6/10/2025 0:00,Order,310015,WA001,,,101,9999A,4/25/2025 0:00,18.00018144,#N/A
233230-1-1-104,6/10/2025 0:00,Order,310015,WA001,,,101,9999A,4/25/2025 0:00,18.00018144,#N/A
233244-1-1-102,6/10/2025 0:00,Order,310726,WA003,,,102,9999E,4/22/2025 0:00,240,233244-1-1-102
233382-1-1-111,6/10/2025 0:00,Order,310726,WA003,WA002,,102,9999A,5/5/2025 0:00,20,233382-1-1-111
233382-1-1-112,6/10/2025 0:00,Order,310726,WA003,WA002,,102,9999A,5/5/2025 0:00,20,233382-1-1-112
233382-1-1-113,6/10/2025 0:00,Order,310726,WA003,WA002,,102,9999A,5/5/2025 0:00,20,233382-1-1-113
233382-1-1-114,6/10/2025 0:00,Order,310726,WA003,WA002,,102,9999A,5/5/2025 0:00,20,233382-1-1-114
233382-1-1-115,6/10/2025 0:00,Order,310726,WA003,WA002,,102,9999A,5/5/2025 0:00,20,233382-1-1-115
233382-1-1-116,6/10/2025 0:00,Order,310726,WA003,WA002,,102,9999A,5/5/2025 0:00,20,233382-1-1-116
233382-1-1-117,6/10/2025 0:00,Order,310726,WA003,WA002,,102,9999A,5/5/2025 0:00,20,233382-1-1-117
233382-1-1-118,6/10/2025 0:00,Order,310726,WA003,WA002,,102,9999A,5/5/2025 0:00,20,233382-1-1-118
233382-1-1-119,6/10/2025 0:00,Order,310726,WA003,WA002,,102,9999A,5/5/2025 0:00,20,233382-1-1-119
233382-1-1-120,6/10/2025 0:00,Order,310726,WA003,WA002,,102,9999A,5/5/2025 0:00,20,233382-1-1-120
233510-1-1-102,6/10/2025 0:00,Order,310015,ID002,,,101,3123A,6/2/2025 0:00,14.99990928,#N/A
233510-1-1-120,6/10/2025 0:00,Order,310015,ID002,,,101,3123A,6/4/2025 0:00,14.99990928,#N/A
233527-1-1-104,6/10/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-105,6/10/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-106,6/10/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
10016075,6/11/2025 0:00,Order,310726,,,,101,,5/20/2025 0:00,5.560010886,#N/A
232483-1-4-114,6/11/2025 0:00,Order,310774,WA001,,,102,9999A,2/4/2025 0:00,19,#N/A
232663-1-1-102,6/11/2025 0:00,Order,310726,WA002,,,101,3035A,3/3/2025 0:00,20,232663-1-1-102
232701-1-6-122,6/11/2025 0:00,Order,310015,ID002,,,102,9999A,4/25/2025 0:00,14.99990928,232701-1-6-122
233204-1-1-101,6/11/2025 0:00,Order,310726,WA003,WA002,,101,9999E,4/18/2025 0:00,40,233204-1-1-101
233230-1-1-105,6/11/2025 0:00,Order,310015,WA001,,,101,9999A,4/25/2025 0:00,18.00018144,#N/A
233258-1-1-104,6/11/2025 0:00,Order,310726,WA003,,,101,3025S,5/7/2025 0:00,100,233258-1-1-104
233263-1-1-101,6/11/2025 0:00,Order,310726,WA003,,,102,9999E,4/22/2025 0:00,80,233263-1-1-101
233352-1-1-101,6/11/2025 0:00,Order,310002,WA001,,,102,9999A,5/8/2025 0:00,80,#N/A
233510-1-1-103,6/11/2025 0:00,Order,310015,ID002,,,101,3123A,6/2/2025 0:00,14.99990928,#N/A
233527-1-1-107,6/11/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-108,6/11/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-109,6/11/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
232128-1-7-126,6/12/2025 0:00,Order,310726,WA003,,,101,3007DRYGUM,4/29/2025 0:00,100,232128-1-7-126
232128-1-7-127,6/12/2025 0:00,Order,310726,WA003,,,101,3007DRYGUM,4/29/2025 0:00,100,232128-1-7-127
232128-1-7-128,6/12/2025 0:00,Order,310726,WA003,,,101,3007DRYGUM,4/29/2025 0:00,100,232128-1-7-128
232130-1-8-120,6/12/2025 0:00,Order,310726,WA003,,,101,3007DRYGUM,4/29/2025 0:00,40,232130-1-8-120
232663-1-1-101,6/12/2025 0:00,Order,310726,WA002,,,101,3035A,3/3/2025 0:00,120,232663-1-1-101
232869-1-5-122,6/12/2025 0:00,Order,310086,ID002,,,101,3140A,6/2/2025 0:00,19,232869-1-5-122
233119-1-2-102,6/12/2025 0:00,Order,310002,WA001,,,102,9999A,4/7/2025 0:00,40,#N/A
233156-1-3-109,6/12/2025 0:00,Order,310015,WA001,,,102,9999A,3/25/2025 0:00,14.99990928,#N/A
233205-1-1-102,6/12/2025 0:00,Order,310726,WA002,WA002,,101,9999E,4/7/2025 0:00,20,233205-1-1-102
233223-1-1-103,6/12/2025 0:00,Order,310726,WA002,,,101,9999E,4/16/2025 0:00,60,233223-1-1-103
233230-1-2-109,6/12/2025 0:00,Order,310015,WA001,,,101,9999A,4/25/2025 0:00,18.00018144,#N/A
233230-1-2-110,6/12/2025 0:00,Order,310015,WA001,,,101,9999A,4/25/2025 0:00,18.00018144,#N/A
233311-1-1-113,6/12/2025 0:00,Order,310015,WA001,,,102,9999A,5/9/2025 0:00,18.00018144,#N/A
233364-1-1-102,6/12/2025 0:00,Order,310002,WA001,,,102,9999A,5/22/2025 0:00,60,#N/A
233527-1-1-110,6/12/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-111,6/12/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-112,6/12/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
10016191,6/13/2025 0:00,Order,310724,ID002,,,102,9999A,5/26/2025 0:00,1.000090719,#N/A
232869-1-5-121,6/13/2025 0:00,Order,310086,ID002,,,101,3140A,6/2/2025 0:00,19,232869-1-5-121
233219-1-1-101,6/13/2025 0:00,Order,310015,WA001,,,102,9999E,5/19/2025 0:00,14.99990928,#N/A
233230-1-2-106,6/13/2025 0:00,Order,310015,WA001,,,101,9999A,4/25/2025 0:00,18.00018144,#N/A
233230-1-2-107,6/13/2025 0:00,Order,310015,WA001,,,101,9999A,4/25/2025 0:00,18.00018144,#N/A
233230-1-2-108,6/13/2025 0:00,Order,310015,WA001,,,101,9999A,4/25/2025 0:00,18.00018144,#N/A
233230-1-2-111,6/13/2025 0:00,Order,310015,WA001,,,101,9999A,5/9/2025 0:00,18.00018144,#N/A
233510-1-1-121,6/13/2025 0:00,Order,310015,ID002,,,101,3123A,6/4/2025 0:00,14.99990928,#N/A
233510-1-1-123,6/13/2025 0:00,Order,310015,ID002,,,101,3123A,6/4/2025 0:00,14.99990928,#N/A
233527-1-1-113,6/13/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-114,6/13/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-115,6/13/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,15.00027216,#N/A
233595-1-1-121,6/13/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-122,6/13/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-123,6/13/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-124,6/13/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-125,6/13/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-126,6/13/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-127,6/13/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-128,6/13/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-129,6/13/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
232935-1-3-103,6/14/2025 0:00,Order,310724,WA002,,,102,9999E,2/18/2025 0:00,40,232935-1-3-103
233585-1-1-101,6/14/2025 0:00,Order,310724,WA003,,,102,9999A,6/10/2025 0:00,12,233585-1-1-101
233585-1-1-102,6/14/2025 0:00,Order,310724,WA003,,,102,9999A,6/10/2025 0:00,12,233585-1-1-102
232948-1-1-102,6/15/2025 0:00,Order,310726,WA003,WA002,,101,9999E,3/17/2025 0:00,20,232948-1-1-102
233528-1-1-101,6/15/2025 0:00,Order,310015,ID002,WA001,,101,3123A,6/3/2025 0:00,16,233528-1-1-101
233528-1-1-102,6/15/2025 0:00,Order,310015,ID002,WA001,,101,3123A,6/3/2025 0:00,16,233528-1-1-102
233528-1-1-103,6/15/2025 0:00,Order,310015,ID002,WA001,,101,3123A,6/3/2025 0:00,16,233528-1-1-103
233528-1-1-104,6/15/2025 0:00,Order,310015,ID002,WA001,,101,3123A,6/3/2025 0:00,16,233528-1-1-104
233528-1-1-105,6/15/2025 0:00,Order,310015,ID002,WA001,,101,3123A,6/3/2025 0:00,16,#N/A
233528-1-1-106,6/15/2025 0:00,Order,310015,ID002,WA001,,101,3123A,6/3/2025 0:00,16,#N/A
233528-1-1-107,6/15/2025 0:00,Order,310015,ID002,WA001,,101,3123A,6/3/2025 0:00,16,#N/A
233528-1-1-108,6/15/2025 0:00,Order,310015,ID002,WA001,,101,3123A,6/3/2025 0:00,16,#N/A
233528-1-1-109,6/15/2025 0:00,Order,310015,ID002,WA001,,101,3123A,6/3/2025 0:00,16,#N/A
233528-1-1-110,6/15/2025 0:00,Order,310015,ID002,WA001,,101,3123A,6/3/2025 0:00,16,#N/A
232381-1-3-103,6/16/2025 0:00,Order,310726,WA003,WA002,,102,9999A,3/21/2025 0:00,40,232381-1-3-103
232869-1-5-123,6/16/2025 0:00,Order,310086,ID002,,,101,3140A,6/2/2025 0:00,19,232869-1-5-123
232948-1-2-104,6/16/2025 0:00,Order,310726,WA002,WA003,,101,9999E,3/17/2025 0:00,20,232948-1-2-104
233118-1-2-102,6/16/2025 0:00,Order,310726,WA003,WA002,,102,9999A,3/17/2025 0:00,60,233118-1-2-102
233223-1-1-101,6/16/2025 0:00,Order,310726,WA002,WA003,,101,9999E,4/16/2025 0:00,60,233223-1-1-101
233258-1-1-101,6/16/2025 0:00,Order,310726,WA003,,,101,3025S,5/7/2025 0:00,80,233258-1-1-101
233262-1-1-103,6/16/2025 0:00,Order,310726,WA003,,,102,9999E,4/17/2025 0:00,80,233262-1-1-103
233296-1-2-103,6/16/2025 0:00,Order,310726,WA002,WA002,,101,9999E,4/22/2025 0:00,80,233296-1-2-103
233378-1-1-101,6/16/2025 0:00,Order,310015,WA001,,,102,9999A,5/1/2025 0:00,14.99990928,#N/A
233382-1-1-101,6/16/2025 0:00,Order,310726,WA003,WA002,,102,9999A,4/28/2025 0:00,20,#N/A
233382-1-1-102,6/16/2025 0:00,Order,310726,WA003,WA002,,102,9999A,4/28/2025 0:00,20,#N/A
233382-1-1-103,6/16/2025 0:00,Order,310726,WA003,WA002,,102,9999A,4/28/2025 0:00,20,#N/A
233382-1-1-104,6/16/2025 0:00,Order,310726,WA003,WA002,,102,9999A,4/28/2025 0:00,20,#N/A
233382-1-1-105,6/16/2025 0:00,Order,310726,WA003,WA002,,102,9999A,4/28/2025 0:00,20,#N/A
233382-1-1-106,6/16/2025 0:00,Order,310726,WA003,WA002,,102,9999A,4/28/2025 0:00,20,#N/A
233382-1-1-107,6/16/2025 0:00,Order,310726,WA003,WA002,,102,9999A,4/28/2025 0:00,20,#N/A
233382-1-1-108,6/16/2025 0:00,Order,310726,WA003,WA002,,102,9999A,4/28/2025 0:00,20,#N/A
233382-1-1-109,6/16/2025 0:00,Order,310726,WA003,WA002,,102,9999A,4/28/2025 0:00,20,#N/A
233382-1-1-110,6/16/2025 0:00,Order,310726,WA003,WA002,,102,9999A,4/28/2025 0:00,20,#N/A
233390-1-1-101,6/16/2025 0:00,Order,310015,WA001,,,102,9999A,5/1/2025 0:00,14.99990928,#N/A
233510-1-1-124,6/16/2025 0:00,Order,310015,ID002,,,101,3123A,6/4/2025 0:00,14.99990928,#N/A
233527-1-1-116,6/16/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-117,6/16/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-118,6/16/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
232743-1-6-112,6/17/2025 0:00,Order,310015,WA001,,,102,9999A,5/23/2025 0:00,14.99990928,#N/A
232869-1-5-124,6/17/2025 0:00,Order,310086,ID002,,,101,3140A,6/2/2025 0:00,19,232869-1-5-124
232869-1-5-125,6/17/2025 0:00,Order,310086,ID002,,,101,3140A,6/2/2025 0:00,19,232869-1-5-125
233066-1-1-101,6/17/2025 0:00,Order,310726,WA003,,,101,9999E,5/6/2025 0:00,20,233066-1-1-101
233258-1-1-103,6/17/2025 0:00,Order,310726,WA003,,,101,3025S,5/7/2025 0:00,80,233258-1-1-103
233270-1-1-101,6/17/2025 0:00,Order,310002,WA001,,,102,9999A,6/13/2025 0:00,14.99990928,#N/A
233311-1-1-106,6/17/2025 0:00,Order,310015,WA001,,,102,9999A,5/8/2025 0:00,18.00018144,#N/A
233311-1-1-107,6/17/2025 0:00,Order,310015,WA001,,,102,9999A,5/8/2025 0:00,18.00018144,#N/A
233311-1-1-108,6/17/2025 0:00,Order,310015,WA001,,,102,9999A,5/8/2025 0:00,18.00018144,#N/A
233510-1-1-122,6/17/2025 0:00,Order,310015,ID002,,,101,3123A,6/4/2025 0:00,14.99990928,#N/A
233510-1-1-125,6/17/2025 0:00,Order,310015,ID002,,,101,3123A,6/4/2025 0:00,14.99990928,#N/A
233527-1-1-119,6/17/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-120,6/17/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-121,6/17/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233581-1-1-101,6/17/2025 0:00,Order,310724,WA002,,,102,9999E,6/9/2025 0:00,20,#N/A
232152-1-6-104,6/18/2025 0:00,Order,310002,WA001,,,102,9999A,2/7/2025 0:00,14.99990928,#N/A
233175-1-1-103,6/18/2025 0:00,Order,310018,WA001,,,102,9999A,5/22/2025 0:00,14.99990928,#N/A
233232-1-1-102,6/18/2025 0:00,Order,310724,WA002,,,102,9999E,4/10/2025 0:00,200,233232-1-1-102
233232-1-1-104,6/18/2025 0:00,Order,310724,WA002,,,102,9999E,4/10/2025 0:00,200,233232-1-1-104
233232-1-1-105,6/18/2025 0:00,Order,310724,WA002,,,102,9999E,4/10/2025 0:00,80,233232-1-1-105
233236-1-1-103,6/18/2025 0:00,Order,310726,WA003,,,102,9999E,4/28/2025 0:00,200,233236-1-1-103
233263-1-1-102,6/18/2025 0:00,Order,310726,WA003,,,102,9999E,4/22/2025 0:00,80,233263-1-1-102
233319-1-1-101,6/18/2025 0:00,Order,310015,ID002,,,102,9999E,5/9/2025 0:00,300,233319-1-1-101
233378-1-1-102,6/18/2025 0:00,Order,310015,WA001,,,102,9999A,5/1/2025 0:00,14.99990928,#N/A
233433-1-1-101,6/18/2025 0:00,Order,310726,WA002,WA003,,102,9999A,5/12/2025 0:00,40,233433-1-1-101
233510-1-1-104,6/18/2025 0:00,Order,310015,ID002,,,101,3123A,6/2/2025 0:00,14.99990928,#N/A
233527-1-1-122,6/18/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-123,6/18/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
233527-1-1-124,6/18/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
231741-1-5-109,6/19/2025 0:00,Order,310015,WA001,,,102,9999A,6/10/2025 0:00,14.99990928,#N/A
232701-1-7-125,6/19/2025 0:00,Order,310015,ID002,,,102,9999A,5/16/2025 0:00,14.99990928,#N/A
233378-1-1-103,6/19/2025 0:00,Order,310015,WA001,,,102,9999A,5/1/2025 0:00,14.99990928,#N/A
233390-1-1-102,6/19/2025 0:00,Order,310015,WA001,,,102,9999A,5/1/2025 0:00,14.99990928,#N/A
233510-1-1-105,6/19/2025 0:00,Order,310015,ID002,,,101,3123A,6/2/2025 0:00,14.99990928,#N/A
233527-1-1-125,6/19/2025 0:00,Order,310015,ID002,,,102,9999A,5/29/2025 0:00,14.99990928,#N/A
232664-1-1-101,6/20/2025 0:00,Order,310726,WA002,,,101,3035A,3/18/2025 0:00,160,232664-1-1-101
233322-1-1-102,6/20/2025 0:00,Order,310002,WA001,,,102,9999A,5/6/2025 0:00,200,#N/A
233390-1-1-103,6/20/2025 0:00,Order,310015,WA001,,,102,9999A,5/1/2025 0:00,14.99990928,#N/A
233510-1-1-106,6/20/2025 0:00,Order,310015,ID002,,,101,3123A,6/2/2025 0:00,14.99990928,#N/A
233510-1-1-126,6/20/2025 0:00,Order,310015,ID002,,,101,3123A,6/4/2025 0:00,14.99990928,#N/A
233510-1-1-127,6/20/2025 0:00,Order,310015,ID002,,,101,3123A,6/4/2025 0:00,14.99990928,#N/A
233510-1-1-128,6/20/2025 0:00,Order,310015,ID002,,,101,3123A,6/4/2025 0:00,14.99990928,#N/A
233595-1-1-101,6/20/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-102,6/20/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-103,6/20/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-104,6/20/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-105,6/20/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-106,6/20/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-107,6/20/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-108,6/20/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-109,6/20/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-110,6/20/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233595-1-1-111,6/20/2025 0:00,Order,310726,WA002,,,102,9999A,6/12/2025 0:00,14.99990928,#N/A
233153-1-1-101,6/22/2025 0:00,Order,310726,WA003,,,101,3025S,4/29/2025 0:00,160,#N/A
232483-1-4-116,6/23/2025 0:00,Order,310774,WA001,,,102,9999A,2/4/2025 0:00,19,#N/A
232483-1-4-118,6/23/2025 0:00,Order,310774,WA001,,,102,9999A,2/4/2025 0:00,19,#N/A
232869-1-5-126,6/23/2025 0:00,Order,310086,ID002,,,101,3140A,6/2/2025 0:00,19,232869-1-5-126
233156-1-3-110,6/23/2025 0:00,Order,310015,WA001,,,102,9999A,5/1/2025 0:00,14.99990928,#N/A
233235-1-1-105,6/23/2025 0:00,Order,310726,WA003,,,102,9999E,5/1/2025 0:00,200,#N/A
233265-1-1-102,6/23/2025 0:00,Order,310726,WA003,,,102,9999E,5/1/2025 0:00,60,233265-1-1-102
233417-1-1-101,6/23/2025 0:00,Order,310015,WA001,,,102,9999A,5/7/2025 0:00,14.99990928,#N/A
233417-1-1-102,6/23/2025 0:00,Order,310015,WA001,,,102,9999A,5/7/2025 0:00,14.99990928,#N/A
233510-1-1-107,6/23/2025 0:00,Order,310015,ID002,,,101,3123A,6/2/2025 0:00,14.99990928,#N/A
