,LOT_NO,SUBLOT_NO,join_col
8165,1022511356,300984411,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E14
8166,1022511356,300984412,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E14
8167,1022511356,300984414,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E14
8168,1022511356,300984415,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E14
8169,1022511356,300984470,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E14
8170,1022511356,300984471,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E14
8171,1022511356,300984472,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E14
8172,1022511357,300984511,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E14
8173,1022511357,300984512,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E14
8174,1022511357,300984513,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E14
8175,1022511357,300984514,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E14
8176,1022511357,300984515,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E14
8177,1022511357,300984516,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E14
8178,1022511357,300984517,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E14
8179,1022511357,300984518,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E14
8180,1022511358,300984555,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8181,1022511358,300984556,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8182,1022511358,300984557,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8183,1022511358,300984574,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8184,1022511358,300984575,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8185,1022511358,300984617,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8186,1022511358,300984618,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8187,1022511358,300984632,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8188,1022511359,300984634,WA007310726WA0031019999A-9999E14
8189,1022511359,300984635,WA007310726WA0031019999A-9999E14
8190,1022511359,300984636,WA007310726WA0031019999A-9999E14
8191,1022511359,300984682,WA007310726WA0031019999A-9999E14
8192,1022511359,300984683,WA007310726WA0031019999A-9999E14
8193,1022511359,300984684,WA007310726WA0031019999A-9999E14
8194,1022511359,300984685,WA007310726WA0031019999A-9999E14
8195,1022511359,300984686,WA007310726WA0031019999A-9999E14
8196,1022511360,300984691,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8197,1022511360,300984692,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8198,1022511360,300984693,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8199,1022511360,300984760,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8200,1022511360,300984761,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8201,1022511360,300984762,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8202,1022511360,300984763,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8203,1022511360,300984768,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E14
8204,1022511451,300985006,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8205,1022511451,300985007,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8206,1022511452,300985252,WA007310726WA0031013002A-3025S-3033A-9999A-9999E13
8207,1022511452,300985253,WA007310726WA0031013002A-3025S-3033A-9999A-9999E13
8208,1022511452,300985254,WA007310726WA0031013002A-3025S-3033A-9999A-9999E13
8209,1022511452,300985255,WA007310726WA0031013002A-3025S-3033A-9999A-9999E13
8210,1022511452,300985256,WA007310726WA0031013002A-3025S-3033A-9999A-9999E13
8211,1022511452,300985331,WA007310726WA0031013002A-3025S-3033A-9999A-9999E13
8212,1022511452,300985332,WA007310726WA0031013002A-3025S-3033A-9999A-9999E13
8213,1022511452,300985333,WA007310726WA0031013002A-3025S-3033A-9999A-9999E13
8214,1022511453,300985334,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8215,1022511453,300985335,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8216,1022511453,300985352,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8217,1022511453,300985360,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8218,1022511453,300985361,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8219,1022511453,300985362,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8220,1022511453,300985381,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8221,1022511453,300985382,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8222,1022511454,300985383,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8223,1022511454,300985385,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8224,1022511454,300985389,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8225,1022511454,300985426,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8226,1022511454,300985427,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8227,1022511454,300985428,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8228,1022511454,300985543,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8229,1022511454,300985544,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E13
8230,1022511455,300985545,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E13
8231,1022511455,300985546,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E13
8232,1022511455,300985547,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E13
8233,1022511455,300985548,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E13
8234,1022511455,300985586,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E13
8235,1022511455,300985587,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E13
8236,1022511455,300985588,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E13
8237,1022511455,300985589,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E13
8238,1022511551,300986448,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E12
8239,1022511551,300986449,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E12
8240,1022511551,300986474,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E12
8241,1022511551,300986475,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E12
8242,1022511551,300986499,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E12
8243,1022511551,300986500,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E12
8244,1022511551,300986501,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E12
8245,1022511551,300986502,WA007310726WA0031013002A-3007S-3025S-3033A-3035A-9999A-9999E12
8246,1022511552,300986538,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8247,1022511552,300986539,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8248,1022511552,300986540,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8249,1022511552,300986564,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8250,1022511552,300986565,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8251,1022511552,300986566,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8252,1022511552,300986621,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8253,1022511552,300986622,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8254,1022511553,300986623,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8255,1022511553,300986627,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8256,1022511553,300986628,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8257,1022511553,300986629,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8258,1022511553,300986671,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8259,1022511553,300986672,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8260,1022511553,300986673,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8261,1022511553,300986674,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8262,1022511554,300986686,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8263,1022511554,300986687,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8264,1022511554,300986689,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8265,1022511554,300986690,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8266,1022511554,300986746,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8267,1022511554,300986747,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8268,1022511554,300986748,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8269,1022511554,300986749,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8270,1022511555,300986815,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8271,1022511555,300986816,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8272,1022511555,300986817,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8273,1022511555,300986818,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8274,1022511555,300986820,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8275,1022511555,300986821,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8276,1022511555,300986822,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8277,1022511555,300986824,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8278,1022511556,300986954,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8279,1022511556,300986956,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8280,1022511556,300986957,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8281,1022511556,300986958,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8282,1022511556,300986959,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8283,1022511556,300986997,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8284,1022511556,300986998,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8285,1022511556,300986999,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8286,1022511557,300987002,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8287,1022511557,300987003,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8288,1022511557,300987006,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8289,1022511557,300987081,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8290,1022511557,300987082,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8291,1022511557,300987083,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8292,1022511557,300987085,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8293,1022511557,300987107,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8294,1022511558,300987108,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8295,1022511558,300987109,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8296,1022511558,300987111,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8297,1022511558,300987112,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8298,1022511558,300987116,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8299,1022511558,300987140,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8300,1022511558,300987141,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8301,1022511558,300987142,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8302,1022511559,300987170,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8303,1022511559,300987171,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8304,1022511559,300987230,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8305,1022511559,300987231,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8306,1022511559,300987290,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8307,1022511559,300987292,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8308,1022511559,300987293,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8309,1022511559,300987294,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3033A-3035A-9999A-9999E12
8310,1022511560,300987332,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8311,1022511560,300987333,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8312,1022511560,300987334,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8313,1022511560,300987335,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8314,1022511560,300987336,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8315,1022511560,300987561,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8316,1022511560,300987562,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8317,1022511560,300987563,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8318,1022511561,300987584,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8319,1022511561,300987585,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8320,1022511561,300987586,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8321,1022511561,300987587,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8322,1022511561,300987588,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8323,1022511561,300987589,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8324,1022511561,300987590,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8325,1022511561,300987591,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8326,1022511562,300987758,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8327,1022511562,300987759,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8328,1022511562,300987760,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8329,1022511562,300987761,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8330,1022511562,300987762,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8331,1022511562,300987763,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8332,1022511562,300987764,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8333,1022511562,300987765,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3025S-3035A-9999A-9999E12
8334,1022511563,300987814,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E12
8335,1022511563,300987815,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E12
8336,1022511563,300987816,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E12
8337,1022511563,300987819,WA007310726WA0031013002A-3007S-3025S-3035A-9999A-9999E12
8338,1022511651,300988027,WA007310726WA0031013002A-3007S-3033A-3035A-9999A-9999E11
8339,1022511651,300988028,WA007310726WA0031013002A-3007S-3033A-3035A-9999A-9999E11
8340,1022511651,300988029,WA007310726WA0031013002A-3007S-3033A-3035A-9999A-9999E11
8341,1022511651,300988030,WA007310726WA0031013002A-3007S-3033A-3035A-9999A-9999E11
8342,1022511651,300988066,WA007310726WA0031013002A-3007S-3033A-3035A-9999A-9999E11
8343,1022511651,300988067,WA007310726WA0031013002A-3007S-3033A-3035A-9999A-9999E11
8344,1022511651,300988068,WA007310726WA0031013002A-3007S-3033A-3035A-9999A-9999E11
8345,1022511651,300988141,WA007310726WA0031013002A-3007S-3033A-3035A-9999A-9999E11
8346,1022511652,300988143,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8347,1022511652,300988144,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8348,1022511652,300988145,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8349,1022511652,300988216,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8350,1022511652,300988217,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8351,1022511652,300988218,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8352,1022511652,300988219,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8353,1022511652,300988220,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8354,1022511653,300988247,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8355,1022511653,300988248,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8356,1022511653,300988249,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8357,1022511653,300988250,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8358,1022511653,300988306,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8359,1022511653,300988308,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8360,1022511653,300988322,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8361,1022511653,300988324,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3033A-3035A-9999A-9999E11
8362,1022511654,300988346,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8363,1022511654,300988347,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8364,1022511654,300988370,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8365,1022511654,300988371,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8366,1022511654,300988372,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8367,1022511654,300988373,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8368,1022511654,300988374,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8369,1022511654,300988375,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8370,1022511655,300988378,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8371,1022511655,300988379,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8372,1022511655,300988380,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8373,1022511655,300988410,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8374,1022511655,300988411,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8375,1022511655,300988412,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8376,1022511655,300988413,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8377,1022511655,300988414,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8378,1022511656,300988469,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8379,1022511656,300988470,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8380,1022511656,300988497,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8381,1022511656,300988498,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8382,1022511656,300988499,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8383,1022511656,300988516,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8384,1022511656,300988517,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8385,1022511656,300988518,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
8386,1022511657,300988554,WA007310726WA0031013002A-3007DRYGUM-3007FO-3007S-3035A-9999A-9999E11
